dataset,model,feature_space,y_true,y_pred
0390,RF,Basic,4.2902,3.441594153968245
0390,RF,Basic,4.6437,5.55005506239686
0390,RF,Basic,5.0632,5.3003134985449725
0390,RF,Basic,5.2126,5.433412849911201
0390,RF,Basic,5.2159,5.436770262701192
0390,RF,Basic,5.7944,5.3003134985449725
0390,RF,Basic,6.0011,5.3003134985449725
0390,RF,Basic,6.0041,5.333744128540903
0390,RF,Basic,1.2375,1.4135310702380954
0390,RF,Basic,2.0581,5.098487560717044
0390,RF,Basic,2.1011,2.362264194444448
0390,RF,Basic,5.1435,3.1735051777777694
0390,RF,Basic,1.4153,1.6100634666666669
0390,RF,Basic,2.6288,2.74628095079365
0390,RF,Basic,2.7984,2.6984588599206347
0390,RF,Basic,3.1381,3.6933029156084665
0390,RF,Basic,3.354,3.6505068683862443
0390,RF,Basic,3.6545,3.4637959309523816
0390,RF,Basic,3.7654,3.5265846985930747
0390,RF,Basic,3.9274,3.4637959309523816
0390,RF,Basic,5.1832,5.797096892063513
0390,RF,Basic,6.2833,5.165569456481483
0390,RF,Basic,1.7508,2.278197684126975
0390,RF,Basic,1.8541,1.84563471111111
0390,RF,Basic,2.2347,1.9684301166666758
0390,RF,Basic,3.3199,3.309504662184112
0390,RF,Basic,4.4135,4.22778151984126
0390,RF,Basic,4.4177,4.239780220634932
0390,RF,Basic,4.4689,4.2359810873015755
0390,RF,Basic,5.0482,4.101690489698099
0390,RF,Basic,1.5787,1.98705296190476
0390,RF,Basic,1.8217,2.2797879190476156
0390,RF,Basic,1.8498,1.843528190476192
0390,RF,Basic,1.8528,1.8312240722222228
0390,RF,Basic,1.8578,1.8913030888888875
0390,RF,Basic,1.9521,1.856890240873017
0390,RF,Basic,2.1126,1.8034193354497359
0390,RF,Basic,2.4114,1.925967379365082
0390,RF,Basic,1.8101,1.8904243531746021
0390,RF,Basic,1.9296,1.8904243531746021
0390,RF,Basic,2.1607,2.440193094444437
0390,RF,Basic,2.5405,2.183869855555562
0390,RF,Basic,2.3321,2.2643147166666773
0390,RF,Basic,2.3355,2.2462141261904764
0390,RF,Basic,2.3557,2.3674789357142854
0390,RF,Basic,1.4027,1.7735524358585875
0390,RF,Basic,1.4358,1.6974871835978833
0390,RF,Basic,1.5611,1.6634432074074077
0390,RF,Basic,1.6191,1.691465966666662
0390,RF,Basic,1.6407,1.6469163369288107
0390,RF,Basic,1.7147,1.6327388425444933
0390,RF,Basic,1.8843,1.5946623657407395
0390,RF,Basic,2.495,2.5459060222222187
0390,RF,Basic,2.5422,2.5140072626984162
0390,RF,Basic,2.547,2.515060369047617
0390,RF,Basic,3.2535,4.123339980555554
0390,RF,Basic,3.6367,3.4816825777777662
0390,RF,Basic,3.679,3.4559783527777856
0390,RF,Basic,3.9172,3.8389756103174646
0390,RF,Basic,4.516,3.5759269402523373
0390,RF,Basic,2.4658,2.819967811111112
0390,RF,Basic,2.5636,2.819967811111112
0390,RF,Basic,2.7201,2.819967811111112
0390,RF,Basic,2.7558,2.67611067367725
0390,RF,Basic,2.7842,2.6711532704425176
0390,RF,Basic,2.8384,2.657102343768269
0390,RF,Basic,2.8842,3.1297076997354556
0390,RF,Basic,2.941,2.9524900305555484
0390,RF,Basic,3.5086,3.5892156690476242
0390,RF,Basic,3.5181,3.626579138961038
0390,RF,Basic,3.6004,3.5961054302910074
0390,RF,Basic,3.7043,3.5699563124384834
0390,RF,Basic,3.7077,3.5892156690476242
0390,RF,Basic,3.7585,4.097520036571762
0390,RF,Basic,4.2617,4.097520036571762
0390,RF,Basic,5.2665,4.5328596896224145
0390,RF,Basic,6.4228,5.712327586483893
0390,RF,Basic,2.837,2.754794908465614
0390,RF,Basic,2.8419,2.778055637662334
0390,RF,Basic,3.0839,3.1479468388889016
0390,RF,Basic,3.1506,3.0896905162698305
0390,RF,Basic,4.511,4.001754178174605
0390,RF,Basic,5.3947,4.651041037962967
0390,RF,Basic,1.712,1.7634796164021107
0390,RF,Basic,1.9671,2.4684116100529137
0390,RF,Basic,4.5684,4.150555915079366
0390,RF,Basic,5.0059,4.930812410846571
0390,RF,Basic,5.0458,4.994458847450717
0390,RF,Basic,1.1581,1.3745693111111097
0390,RF,Basic,2.2351,2.2833014007936545
0390,RF,Basic,2.277,2.2636842115079303
0390,RF,Basic,0.9154,1.5883911111111144
0390,RF,Basic,1.5445,2.1653247460317453
0390,RF,Basic,1.633,1.8576789859788354
0390,RF,Basic,1.8395,2.0947741175925927
0390,RF,Basic,2.156,2.1297616611111088
0390,RF,Basic,2.2002,2.1154776555555532
0390,RF,Basic,2.2736,1.9701220346560857
0390,RF,Basic,2.3224,1.9099384031746043
0390,RF,Basic,1.0912,1.3908635861111087
0390,RF,Basic,1.4479,1.8447462333333358
0390,RF,Basic,1.7669,1.7872094539682495
0390,RF,Basic,2.1343,2.7577072170634924
0390,RF,Basic,4.6031,5.044531504689762
0390,RF,Basic,4.6181,4.955695626999854
0390,RF,Basic,4.9745,4.905175881309891
0390,RF,Basic,5.1597,4.8934085011618
0390,RF,Basic,1.2581,1.4861259413780674
0390,RF,Basic,1.5659,1.8658392730158802
0390,RF,Basic,1.5692,1.8649825611111124
0390,RF,Basic,1.6308,1.4861259413780674
0390,RF,Basic,2.0505,2.1367674799422813
0390,RF,Basic,3.2039,3.2387096166666582
0390,RF,Basic,3.2864,3.20432783888888
0390,RF,Basic,4.7649,5.141530166452982
0390,RF,Basic,4.8433,4.317091609609373
0390,RF,Basic,2.1509,2.224174679184712
0390,RF,Basic,2.2028,2.192116138888884
0390,RF,Basic,2.8594,2.8280302623015925
0390,RF,Basic,2.9505,2.7614658277777875
0390,RF,Basic,3.3587,3.8641300755290913
0390,RF,Basic,3.4225,3.8641300755290913
0390,RF,Basic,3.7406,3.531412779761903
0390,RF,Basic,3.7433,3.8641300755290913
0390,RF,Basic,4.423,3.919393801322758
0390,RF,Basic,4.428,3.970070405111556
0390,RF,Basic,6.8313,4.626853982984605
0390,RF,Basic,1.2877,1.3145619055555544
0390,RF,Basic,1.3531,1.3102694150793601
0390,RF,Basic,1.4243,1.5807332857142824
0390,RF,Basic,1.4835,1.5916817611111134
0390,RF,Basic,2.9479,3.2847322517940403
0390,RF,Basic,2.9511,3.2847322517940403
0390,RF,Basic,3.0424,3.182179587924115
0390,RF,Basic,3.1071,3.244443681293707
0390,RF,Basic,3.1126,3.228403148862953
0390,RF,Basic,3.2118,3.2176334896343044
0390,RF,Basic,3.2174,3.2164986198898617
0390,RF,Basic,3.3314,3.2038248489922116
0390,RF,Basic,3.609,4.157336176851852
0390,RF,Basic,3.6326,3.176609176694274
0390,RF,Basic,3.6926,3.182179587924115
0390,RF,Basic,4.2017,3.709123599867731
0390,RF,Basic,4.205,3.709123599867731
0390,RF,Basic,2.195,2.449238320370378
0390,RF,Basic,2.2598,4.267964894444449
0390,RF,Basic,2.5475,4.583760842932069
0390,RF,Basic,2.9672,4.583760842932069
0390,RF,Basic,3.936,4.583760842932069
0390,RF,Basic,4.0006,3.9693303579024755
0390,RF,Basic,4.6204,4.891805875763114
0390,RF,Basic,4.7365,4.766274911111119
0390,RF,Basic,5.0274,5.015867325396814
0390,RF,Basic,5.0328,5.014108063492044
0390,RF,Basic,6.8293,2.449238320370378
0390,RF,Basic,1.3846,1.8345990436507915
0390,RF,Basic,1.4516,1.6851012838624286
0390,RF,Basic,2.1572,2.2296452523809465
0390,RF,Basic,2.2392,2.1562673142857096
0390,RF,Basic,2.8518,3.022228632804236
0390,RF,Basic,3.2055,3.2288014944444474
0390,RF,Basic,3.2852,3.2117606937830696
0390,RF,Basic,2.1561,2.0235369126984173
0390,RF,Basic,3.9205,3.796549683183038
0390,RF,Basic,4.1592,3.601235154365064
0390,RF,Basic,2.1576,1.899472035317462
0390,RF,Basic,4.3103,2.7427040837301577
0390,RF,Basic,4.616,2.7427040837301577
0390,RF,Basic,2.164,2.3187224222222222
0390,RF,Basic,2.424,2.1055271694444455
0390,RF,Basic,3.8117,3.8790881448412686
0390,RF,Basic,1.4855,1.842979415476189
0390,RF,Basic,1.9905,1.6168509309523793
0390,RF,Basic,2.1254,2.0211609927489196
0390,RF,Basic,2.2518,2.3166115293650833
0390,RF,Basic,2.296,2.306073903968256
0390,RF,Basic,2.2998,2.3050593448412724
0390,RF,Basic,2.3659,2.280332057671961
0390,RF,Basic,2.4335,2.648934003439156
0390,RF,Basic,2.5997,2.648934003439156
0390,RF,Basic,3.4697,3.162909641971916
0390,RF,Basic,1.5179,1.5874106111111077
0390,RF,Basic,2.0003,2.047002555555559
0390,RF,Basic,2.0638,2.018988731746031
0390,RF,Basic,3.7026,3.9521287801587293
0390,RF,Basic,3.706,3.9326447567460354
0390,RF,Basic,3.8513,3.895476823280419
0390,RF,Basic,4.2247,3.7754777036796585
0390,RF,Basic,2.4189,2.0410808805555543
0390,RF,Basic,1.5065,1.9494667777777788
0390,RF,Basic,2.465,4.000521676984132
0390,RF,Basic,2.468,3.8169710111111126
0390,RF,Basic,5.8514,2.478818434656084
0390,RF,Basic,2.1017,2.088031193650796
0390,RF,Basic,2.5691,2.7156128099206365
0390,RF,Basic,2.6745,2.6705306058201073
0390,RF,Basic,2.7486,2.651080719841269
0390,RF,Basic,2.7873,2.6408549184944703
0390,RF,Basic,4.2408,4.243580757756132
0390,RF,Basic,4.5468,4.029870657885644
0390,RF,Basic,1.7293,1.8776371087301562
0390,RF,Basic,1.8003,1.8454623579365084
0390,RF,Basic,1.8033,2.054948585714285
0390,RF,Basic,1.9706,2.0029847420995663
0390,RF,Basic,1.9923,1.7688682968253966
0390,RF,Basic,2.7537,2.452711687169311
0390,RF,Basic,3.8589,3.832225900890315
0390,RF,Basic,3.9375,3.846394030122637
0390,RF,Basic,3.0307,2.717266309920636
0390,RF,Basic,2.4812,2.6855354400793634
0390,RF,Basic,2.5924,2.599522680158718
0390,RF,Basic,3.2118,3.3569856992063403
0390,RF,Basic,3.4209,3.2754245880952357
0390,RF,Basic,3.5033,3.1917500063492072
0390,RF,Basic,1.4015,1.4419061698412714
0390,RF,Basic,2.5354,2.1193428730158717
0390,RF,Basic,3.6356,3.614764241264235
0390,RF,Basic,4.1243,4.147489164550254
0390,RF,Basic,4.1825,4.1449338499999815
0390,RF,Basic,1.7907,1.844539187566136
0390,RF,Basic,2.2585,2.3814348968253953
0390,RF,Basic,2.3815,2.3227251182539703
0390,RF,Basic,2.3845,2.304949528571425
0390,RF,Basic,2.7646,2.7807201761904756
0390,RF,Basic,2.7673,2.7807201761904756
0390,RF,Basic,5.6145,5.25452346648074
0390,RF,Basic,1.5865,1.7048312063492073
0390,RF,Basic,2.5871,2.198454314285714
0390,RF,Basic,3.3465,3.6578532285714216
0390,RF,Basic,3.6781,3.320195707142858
0390,RF,Basic,3.6836,3.4003564616402078
0390,RF,Basic,3.7454,3.320195707142858
0390,RF,Basic,3.7506,3.551984903492803
0390,RF,Basic,3.8279,3.320195707142858
0390,RF,Basic,3.9662,4.327763597881748
0390,RF,Basic,5.8177,4.646724558044734
0390,RF,Basic,2.0215,1.9558740126984113
0390,RF,Basic,3.9005,4.0321850134920645
0390,RF,Basic,3.9716,4.000268289947091
0390,RF,Basic,3.9745,3.9965414293650836
0390,RF,Basic,4.1421,3.9533229980158704
0390,RF,Basic,1.1236,1.4526483563492085
0390,RF,Basic,1.3393,1.351060892063486
0390,RF,Basic,1.4343,1.2684541849206397
0390,RF,Basic,1.9599,2.326702315079363
0390,RF,Basic,2.5765,2.517724749999995
0390,RF,Basic,2.5765,2.4317088734126977
0390,RF,Basic,2.6676,2.446220289285718
0390,RF,Basic,3.3428,3.622525475168355
0390,RF,Basic,3.6583,3.622525475168355
0390,RF,Basic,1.2565,1.2933745666666714
0390,RF,Basic,1.2565,1.3195359388888928
0390,RF,Basic,1.4297,1.1867167888888894
0390,RF,Basic,1.4297,1.2412458500000005
0390,RF,Basic,4.1504,4.447567678459677
0390,RF,Basic,4.4111,4.447567678459677
0390,RF,Basic,4.4773,4.2909016992063505
0390,RF,Basic,0.9279,1.4340554398148142
0390,RF,Basic,2.4231,2.9573471855339126
0390,RF,Basic,2.6713,2.6932845374338616
0390,RF,Basic,2.675,2.5824191425324563
0390,RF,Basic,2.7707,2.5824191425324563
0390,RF,Basic,3.8679,3.8139347535834647
0390,RF,Basic,3.8731,3.8623636510683643
0390,RF,Basic,4.6536,4.6548404924603
0390,RF,Basic,4.6587,4.670158425132283
0390,RF,Basic,1.3602,1.4266553611111144
0390,RF,Basic,1.3962,1.4001710055555596
0390,RF,Basic,1.9897,2.2823368833333357
0390,RF,Basic,2.1855,2.2272925170634927
0390,RF,Basic,2.2555,2.1734190393217885
0390,RF,Basic,2.3074,2.2823368833333357
0390,RF,Basic,3.1965,3.4432735273199593
0390,RF,Basic,3.2605,3.6061166459068743
0390,RF,Basic,3.3499,3.0956659404761933
0390,RF,Basic,1.8133,1.8499090420634916
0390,RF,Basic,1.8519,1.9418624178571433
0390,RF,Basic,1.8519,1.8228167825396815
0390,RF,Basic,1.8549,1.8162729626984189
0390,RF,Basic,1.9974,1.9132679317460308
0390,RF,Basic,2.703,2.858466830315056
0390,RF,Basic,2.706,2.88692774475432
0390,RF,Basic,2.7157,2.095998627777778
0390,RF,Basic,2.7796,2.879643094717319
0390,RF,Basic,2.7851,2.8782579401792647
0390,RF,Basic,2.9325,2.842399669466644
0390,RF,Basic,3.0539,2.858466830315056
0390,RF,Basic,3.059,2.821869809456555
0390,RF,Basic,3.4054,3.8622721899470895
0390,RF,Basic,3.7424,3.621008377777777
0390,RF,Basic,5.3452,5.976463288827831
0390,RF,Basic,5.8037,5.793785187698415
0390,RF,Basic,6.3505,5.538415416666663
0390,RF,Basic,1.7017,1.88813420465368
0390,RF,Basic,2.0994,2.6351003884920603
0390,RF,Basic,2.1106,3.072853594444449
0390,RF,Basic,2.6237,2.4162499857142787
0390,RF,Basic,2.6336,2.3912597611111077
0390,RF,Basic,3.0799,3.675865210798459
0390,RF,Basic,3.146,2.791661711111109
0390,RF,Basic,3.2354,3.5840133916842434
0390,RF,Basic,3.2824,3.675865210798459
0390,RF,Basic,3.525,3.61818840749765
0390,RF,Basic,3.6488,3.594893686583511
0390,RF,Basic,3.7649,3.675865210798459
0390,RF,Basic,3.7649,2.0192746555555487
0390,RF,Basic,3.8833,3.675865210798459
0390,RF,Basic,3.9277,3.5817482130066045
0390,RF,Basic,4.1,3.5840133916842434
0390,RF,Basic,4.4928,4.205504944215966
0390,RF,Basic,5.1871,5.045275193528692
0390,RF,Basic,1.9225,1.8583606250000007
0390,RF,Basic,2.5759,2.6118941059523784
0390,RF,Basic,2.812,2.8973675665343888
0390,RF,Basic,2.8563,2.888985316666664
0390,RF,Basic,2.8995,2.883853783333335
0390,RF,Basic,2.9504,2.860796089285713
0390,RF,Basic,3.9611,3.5849760241582467
0390,RF,Basic,2.219,2.7731801342426103
0390,RF,Basic,2.4641,2.783244338676139
0390,RF,Basic,2.6021,2.783244338676139
0390,RF,Basic,2.6783,3.082708373483925
0390,RF,Basic,2.6817,2.7016165332133006
0390,RF,Basic,2.8088,2.7034595072927075
0390,RF,Basic,2.9155,2.676927622187097
0390,RF,Basic,2.9184,2.6845040783947516
0390,RF,Basic,2.9914,2.668404777841574
0390,RF,Basic,3.3372,3.6283393753968434
0390,RF,Basic,3.5873,3.726266711536615
0390,RF,Basic,3.6565,3.4234328492063657
0390,RF,Basic,3.827,3.726266711536615
0390,RF,Basic,4.2199,4.614443223412702
0390,RF,Basic,4.3141,4.593459181216931
0390,RF,Basic,4.4272,4.446123471428587
0390,RF,Basic,4.6436,4.486899268386234
0390,RF,Basic,4.7409,3.726266711536615
0390,RF,Basic,4.7447,4.472534877777796
0390,RF,Basic,4.8223,4.446123471428587
0390,RF,Basic,4.916,4.449278307423133
0390,RF,Basic,1.1356,1.6125020500000002
0390,RF,Basic,1.2947,1.4665362023809527
0390,RF,Basic,1.3277,1.5939385126262577
0390,RF,Basic,1.4679,1.6125020500000002
0390,RF,Basic,1.4778,1.3588797793650749
0390,RF,Basic,1.6466,1.4022542785714258
0390,RF,Basic,2.6069,1.9616465698257093
0390,RF,Basic,3.5151,3.449691149206348
0390,RF,Basic,2.1507,2.1080038888888923
0390,RF,Basic,2.2609,2.1080038888888923
0390,RF,Basic,2.3782,2.3253273253968287
0390,RF,Basic,2.4873,2.2395341309042767
0390,RF,Basic,2.7929,3.2519988023809545
0390,RF,Basic,2.9022,3.174860498412702
0390,RF,Basic,3.4474,3.174860498412702
0390,RF,Basic,2.2164,2.3474854055555636
0390,RF,Basic,2.3441,2.26050665317461
0390,RF,Basic,2.3966,2.5139740354497464
0390,RF,Basic,3.2148,3.1063355076109014
0390,RF,Basic,3.2197,3.125826354497347
0390,RF,Basic,4.3785,4.5076697276094295
0390,RF,Basic,0.6914,0.8686421833333302
0390,RF,Basic,0.6966,0.874084277777774
0390,RF,Basic,1.0861,1.7163339984126988
0390,RF,Basic,1.0912,1.5803318611111048
0390,RF,Basic,1.0943,1.5666821079365076
0390,RF,Basic,2.1681,1.1220920714285716
0390,RF,Basic,3.0106,3.195880245202012
0390,RF,Basic,3.0875,3.14974280462962
0390,RF,Basic,3.8628,3.984179799999997
0390,RF,Basic,4.042,3.8907148055555587
0390,RF,Basic,4.7003,4.761538151851848
0390,RF,Basic,4.7874,4.744785784126974
0390,RF,Basic,4.9005,4.6964811797619035
0390,RF,Basic,1.1413,1.317836263492063
0390,RF,Basic,1.8346,2.1737566685666208
0390,RF,Basic,1.8697,2.9655385438690947
0390,RF,Basic,2.064,3.0079712886766026
0390,RF,Basic,2.3033,3.050730950254729
0390,RF,Basic,2.6633,2.970856244056326
0390,RF,Basic,2.6633,2.7531802317460317
0390,RF,Basic,2.7423,2.753401911111117
0390,RF,Basic,2.8791,2.682809199206354
0390,RF,Basic,2.8946,2.9454564684293914
0390,RF,Basic,3.3164,2.7894029438681693
0390,RF,Basic,3.5971,4.250044406349221
0390,RF,Basic,3.6401,2.7894029438681693
0390,RF,Basic,3.6401,3.631055626984136
0390,RF,Basic,3.6434,3.601674611111104
0390,RF,Basic,3.8214,2.9655385438690947
0390,RF,Basic,3.8442,2.841926824645726
0390,RF,Basic,3.9664,4.028016133333341
0390,RF,Basic,4.1481,3.9495224481481537
0390,RF,Basic,4.3431,3.8465091382936385
0390,RF,Basic,1.1859,2.8759108149951906
0390,RF,Basic,1.1859,1.3781933100529047
0390,RF,Basic,1.2818,1.3542672666666682
0390,RF,Basic,1.4291,2.8375650768278025
0390,RF,Basic,1.4291,1.3781933100529047
0390,RF,Basic,2.5464,2.6991456666666633
0390,RF,Basic,2.5875,2.675609902380948
0390,RF,Basic,2.6922,2.6493142922077926
0390,RF,Basic,2.732,2.6991456666666633
0390,RF,Basic,2.8996,2.55455211842232
0390,RF,Basic,2.9048,2.975592792460324
0390,RF,Basic,2.9847,2.3117618230158725
0390,RF,Basic,3.0678,3.2908587521885617
0390,RF,Basic,3.1204,2.92421114126985
0390,RF,Basic,3.1566,3.2444058432539746
0390,RF,Basic,3.5,2.3797749211279453
0390,RF,Basic,3.557,2.3117618230158725
0390,RF,Basic,3.641,4.692145870634925
0390,RF,Basic,4.0206,3.6830709186868593
0390,RF,Basic,4.0242,3.6850126598604964
0390,RF,Basic,4.4042,4.584488796296301
0390,RF,Basic,4.95,4.692145870634925
0390,RF,Basic,4.9554,4.359234568518521
0390,RF,Basic,1.7257,2.268591224735449
0390,RF,Basic,1.7293,2.268591224735449
0390,RF,Basic,3.3863,3.4891369187830774
0390,RF,Basic,3.484,3.468990348412701
0390,RF,Basic,3.8973,3.2434132394752857
0390,RF,Basic,2.2979,2.9942329088827866
0390,RF,Basic,2.3408,2.8414275201058214
0390,RF,Basic,2.4613,2.8296043018398254
0390,RF,Basic,2.8086,2.878060642207793
0390,RF,Basic,2.9667,2.9942329088827866
0390,RF,Basic,3.0814,2.6422354023809516
0390,RF,Basic,3.2917,2.8414275201058214
0390,RF,Basic,3.2993,2.8296043018398254
0390,RF,Basic,3.8035,3.639715449206344
0390,RF,Basic,3.8067,3.668630053968249
0390,RF,Basic,4.0445,4.405655719347464
0390,RF,Basic,4.5541,4.075558920054936
0390,RF,Basic,2.2366,2.314307751587306
0390,RF,Basic,2.5613,2.3979358698412683
0390,RF,Basic,2.6415,2.5746190857142763
0390,RF,Basic,2.6963,2.555999583333325
0390,RF,Basic,2.731,2.8530900388888916
0390,RF,Basic,3.2985,3.2318200444444427
0390,RF,Basic,4.2948,3.858895165187593
0390,RF,Basic,0.6327,1.1134387833333332
0390,RF,Basic,1.1082,1.1714385563492085
0390,RF,Basic,1.1114,1.1159992642857177
0390,RF,Basic,2.6339,2.6387569222222296
0390,RF,Basic,2.6375,2.667337161904771
0390,RF,Basic,3.6275,3.685822304749877
0390,RF,Basic,3.7455,3.630163081216949
0390,RF,Basic,1.6549,1.6761014111111074
0390,RF,Basic,1.7455,1.5855699555555547
0390,RF,Basic,1.9163,2.1610621546296316
0390,RF,Basic,1.9163,2.1614840891534386
0390,RF,Basic,1.9195,2.1594977201058163
0390,RF,Basic,1.9195,2.15903728099308
0390,RF,Basic,1.9351,2.0215233349206367
0390,RF,Basic,1.9382,2.009200999999998
0390,RF,Basic,2.1912,1.9537843293650765
0390,RF,Basic,2.1912,1.945437442063491
0390,RF,Basic,2.3594,1.9537843293650765
0390,RF,Basic,2.3594,1.945437442063491
0390,RF,Basic,2.3949,2.352241819444448
0390,RF,Basic,2.4518,2.3187209439153476
0390,RF,Basic,3.1327,3.278199940873015
0390,RF,Basic,3.3102,2.9014267280062533
0390,RF,Basic,3.4843,3.502525821957664
0390,RF,Basic,3.5467,3.5159206109686503
0390,RF,Basic,3.6284,3.1539090238095255
0390,RF,Basic,3.4318,3.6632226850695613
0390,RF,Basic,3.4367,3.6390457953102433
0390,RF,Basic,3.5008,3.642563608090058
0390,RF,Basic,3.5718,3.636687202029453
0390,RF,Basic,3.6852,3.610677066539941
0390,RF,Basic,3.7694,3.6390457953102433
0390,RF,Basic,3.9846,3.559746881475005
0390,RF,Basic,5.1532,4.465629347787395
0390,RF,Basic,5.3343,4.913862249523621
0390,RF,Basic,1.5297,1.6686180523809517
0390,RF,Basic,1.5297,1.6793106351851856
0390,RF,Basic,1.6021,1.6537773527777784
0390,RF,Basic,1.6021,1.6323075396825397
0390,RF,Basic,1.7432,1.5755769992063484
0390,RF,Basic,1.7432,1.5752651029100526
0390,RF,Basic,2.3518,2.470988250000006
0390,RF,Basic,2.5075,2.361606569444455
0390,RF,Basic,2.9462,3.008757675000004
0390,RF,Basic,3.0139,2.9729750555555436
0390,RF,Basic,4.504,4.0052568171439695
0390,RF,Basic,1.126,2.017337775661374
0390,RF,Basic,2.062,2.6569683718253985
0390,RF,Basic,2.1379,2.0775311574074085
0390,RF,Basic,2.5738,2.725787966666668
0390,RF,Basic,2.6784,2.6461806555555607
0390,RF,Basic,2.754,2.6461806555555607
0390,RF,Basic,3.2514,3.489274835317444
0390,RF,Basic,3.3494,3.4496644706589676
0390,RF,Basic,1.6316,1.9004952230158734
0390,RF,Basic,2.9927,3.190093569095716
0390,RF,Basic,5.116,4.5645623851481885
0390,RF,Basic,5.3326,5.074857067772977
0390,RF,Basic,1.9182,2.1409217655844173
0390,RF,Basic,1.9971,2.121728208465608
0390,RF,Basic,2.0352,2.720295267676767
0390,RF,Basic,2.0849,2.121728208465608
0390,RF,Basic,2.1583,2.0958891046176062
0390,RF,Basic,2.1636,2.0874699170764432
0390,RF,Basic,2.1636,2.696792938888891
0390,RF,Basic,2.1689,2.022245227777776
0390,RF,Basic,2.2721,2.057662529208754
0390,RF,Basic,3.0873,2.3251558343711776
0390,RF,Basic,2.6383,2.703192687037027
0390,RF,Basic,2.6863,2.66418061666666
0390,RF,Basic,2.7479,2.6506639944444386
0390,RF,Basic,3.3477,3.74678180330688
0390,RF,Basic,3.5958,3.6794709071428566
0390,RF,Basic,3.7654,3.639984233778261
0390,RF,Basic,3.8161,3.6282494136243395
0390,RF,Basic,3.822,3.632017492111594
0390,RF,Basic,4.2807,5.170154362433857
0390,RF,Basic,4.2857,5.170154362433857
0390,RF,Basic,5.2701,4.609989811904759
0390,RF,Basic,5.4227,4.591660544444448
0390,RF,Basic,5.5067,5.357541939652025
0390,RF,Basic,5.5117,5.346562686772473
0390,RF,Basic,1.3453,2.451788476455033
0390,RF,Basic,1.4112,1.2687283373015854
0390,RF,Basic,1.6779,2.2179603866402102
0390,RF,Basic,1.6779,2.3913030231481467
0390,RF,Basic,1.683,2.324961520238096
0390,RF,Basic,1.683,2.3913030231481467
0390,RF,Basic,1.7349,2.451788476455033
0390,RF,Basic,1.8419,2.224867822486771
0390,RF,Basic,1.8419,2.291326062037037
0390,RF,Basic,2.0207,2.324961520238096
0390,RF,Basic,2.0207,2.291326062037037
0390,RF,Basic,2.2195,1.7580520690476185
0390,RF,Basic,3.3112,1.8116749615079368
0390,RF,Basic,3.3112,1.8123889531746034
0390,RF,Basic,3.1338,3.3340386212102797
0390,RF,Basic,3.1366,3.358037900132263
0390,RF,Basic,3.1501,4.106378440626184
0390,RF,Basic,3.1501,4.122561628359086
0390,RF,Basic,3.2995,4.090086703601409
0390,RF,Basic,3.2995,4.115988092128731
0390,RF,Basic,3.378,3.4801860699735454
0390,RF,Basic,3.4732,3.520245541341992
0390,RF,Basic,3.4787,3.50405198531746
0390,RF,Basic,3.5346,4.014891225887866
0390,RF,Basic,3.5346,4.115988092128731
0390,RF,Basic,3.5879,3.482221488443964
0390,RF,Basic,3.6363,3.4801860699735454
0390,RF,Basic,3.8325,3.945718178571431
0390,RF,Basic,3.8521,4.0568065426444715
0390,RF,Basic,3.8521,4.122561628359086
0390,RF,Basic,3.908,3.909834211171241
0390,RF,Basic,3.9108,3.914355058201063
0390,RF,Basic,3.9688,3.891700246560848
0390,RF,Basic,3.9884,4.026990191348972
0390,RF,Basic,3.9884,4.0219843799045085
0390,RF,Basic,4.085,3.8490250961735994
0390,RF,Basic,4.085,4.122561628359086
0390,RF,Basic,4.0885,3.8490250961735994
0390,RF,Basic,4.0885,3.9801651013901216
0390,RF,Basic,4.1232,3.989005512600581
0390,RF,Basic,4.1232,4.012335587176086
0390,RF,Basic,4.2747,3.989005512600581
0390,RF,Basic,4.2747,3.9801651013901216
0390,RF,Basic,4.4832,4.014891225887866
0390,RF,Basic,4.4832,4.115988092128731
0390,RF,Basic,4.5892,3.8490250961735994
0390,RF,Basic,4.5892,3.8720876163896834
0390,RF,Basic,4.7878,3.8490250961735994
0390,RF,Basic,4.7878,3.8720876163896834
0390,RF,Basic,1.6693,1.6133298611111193
0390,RF,Basic,2.3545,2.5853007222222226
0390,RF,Basic,2.4195,2.5369712777777775
0390,RF,Basic,2.5624,2.6908461382275153
0390,RF,Basic,2.6165,2.686013676455028
0390,RF,Basic,2.6195,2.6954307545935574
0390,RF,Basic,2.6293,2.7308745195767195
0390,RF,Basic,2.6537,2.525466066269851
0390,RF,Basic,2.7046,2.575068755555548
0390,RF,Basic,2.7326,3.2744005892376036
0390,RF,Basic,2.7726,2.6554907722222225
0390,RF,Basic,2.7779,2.6479150632275164
0390,RF,Basic,2.7989,2.700063334391533
0390,RF,Basic,3.2741,3.145275541005293
0390,RF,Basic,3.4766,3.2744005892376036
0390,RF,Basic,4.4788,5.001368110846559
0390,RF,Basic,4.7782,4.95085769920635
0390,RF,Basic,4.825,4.95085769920635
0390,RF,Basic,4.9276,4.895923381084655
0390,RF,Basic,5.1116,4.868845571572873
0390,RF,Basic,5.3401,4.830127019769119
0390,RF,Basic,1.8638,1.9565467975589226
0390,RF,Basic,1.8671,3.4186658222388595
0390,RF,Basic,1.8671,1.9639951284391532
0390,RF,Basic,1.9149,3.385135504949368
